confirmedCount,country,createdAt,curedCount,deadCount,id,province,recordAt,sourceUrl,suspectedCount,updatedAt,virus
124,"中国",1581524834511,33,0,ck6jj1wb30037cf7cx9g0dnyp,"山西省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545176415,cnov
133,"中国",1581524834736,18,1,ck6jj1whc0038cf7c3wa7bcuu,"贵州省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545177790,cnov
154,"中国",1581524834986,26,0,ck6jj1woa0039cf7cgdek1ogm,"云南省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545178301,cnov
157,"中国",1581524835234,27,4,ck6jj1wv60040cf7cdvxqu62d,"海南省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545178754,cnov
222,"中国",1581524835496,32,1,ck6jj1x2g0041cf7ck9k7z4ar,"广西壮族自治区",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545179382,cnov
225,"中国",1581524835746,43,0,ck6jj1x9e0042cf7cc8844hg9,"陕西省",1581526610000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545180081,cnov
251,"中国",1581524835986,54,2,ck6jj1xg20043cf7c8nbadiow,"河北省",1581526610000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545180533,cnov
272,"中国",1581524836555,53,0,ck6jj1xvv0044cf7cuj2ll43k,"福建省",1581526610000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545180877,cnov
311,"中国",1581524836802,57,1,ck6jj1y2q0045cf7cew517vvi,"上海市",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545181283,cnov
352,"中国",1581524837068,56,3,ck6jj1ya40046cf7c5wwein0k,"北京市",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545181719,cnov
378,"中国",1581524837290,31,8,ck6jj1yga0047cf7cveszjk5w,"黑龙江省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545182108,cnov
436,"中国",1581524837529,92,1,ck6jj1ymx0048cf7ccfzipjb2,"四川省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545182534,cnov
497,"中国",1581524837777,92,2,ck6jj1ytt0049cf7cwe16oth1,"山东省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545183373,cnov
509,"中国",1581524838002,87,3,ck6jj1z020050cf7cl8jd94q4,"重庆市",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545184298,cnov
543,"中国",1581524838212,125,0,ck6jj1z5w0051cf7ck6lzt9rx,"江苏省",1581526610000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545184968,cnov
844,"中国",1581524838757,152,1,ck6jj1zl10052cf7csjnolaey,"江西省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545185535,cnov
889,"中国",1581524838951,127,4,ck6jj1zqf0053cf7cm4eyqupx,"安徽省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545186223,cnov
946,"中国",1581524839144,304,2,ck6jj1zvs0054cf7cy649h81p,"湖南省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545186743,cnov
1131,"中国",1581524839339,321,0,ck6jj20170055cf7c8x3nsma9,"浙江省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545187682,cnov
1135,"中国",1581524839567,246,8,ck6jj207j0056cf7c8ax943sk,"河南省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545188230,cnov
1219,"中国",1581524839784,275,1,ck6jj20dk0057cf7c9od7cfao,"广东省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545189318,cnov
33366,"中国",1581524839992,2686,1068,ck6jj20jc0058cf7ce7vonvcm,"湖北省",1581526609000,https://ncov.dxy.cn/ncovh5/view/pneumonia,0,1581545189823,cnov
